3.2	State Education Commissioner Kent King sagte Mittwoch, dass die Ergebnisse auf dem Missouri Assessment Program Tests enttäuscht ihn.	Missouri Education Commissioner Kent King sagte, er sei enttäuscht von den Partituren.
4.8	Agenten haben bei der Suche nach Ragins Adresse mehr als 1.000 Kreditkarten und Kreditkartenduplizierungsautomaten gefunden.	Als Ragins Adresse überfallen wurde, fanden die Behörden mehr als 1.000 Kreditkarten und Duplikationsautomaten.
1.4	Lowe's verzeichnete mit etwa der Hälfte so vielen Geschäften einen Anstieg des Gewinns im dritten Quartal um 33 Prozent hinter einem Anstieg des Umsatzes im gleichen Geschäft.	Home Depot verzeichnete einen Anstieg des Gewinns im dritten Quartal um 22 Prozent hinter einem Anstieg des Umsatzes im gleichen Geschäft von fast 8 Prozent.
2.6	Caldera erwarb die Unix-Server-Software des ursprünglichen SCO und änderte seinen Namen in die SCO Group.	SCO änderte seinen Namen in Tarantella und Caldera änderte später seinen Namen in die SCO Group.
3.25	Offiziere warfen ihn zu Boden und fesselten ihn in Handschellen, und Reyna ließ ihm laut Aussage ein Knie in den Rücken.	Da warfen ihn Offiziere zu Boden und fesselten ihn, laut Aussage.
1.75	Die leistungsstärkste Aktie war die Altria Group Inc., die mehr als 27 Prozent stieg, um bei 42,31$ pro Aktie zu schließen.	Altria Group Inc. MO.N fiel 50 Cent oder 1,2 Prozent auf 41,81$.
3.0	Beamte versuchen, die Leichen aus dem Wasser zu holen „, sagte der Polizeibeamte J.D. Tambe Reuters und fügte hinzu, dass 26 der Toten Frauen waren.	Beamte versuchen, die Leichen aus dem Wasser zu holen „, sagte der Polizeibeamte J.D. Tambe Reuters.
3.5	Laut Marktforschung der NPD Group sank die Zahl der Menschen, die Musik herunterladen, von 14,5 Millionen im April auf 10,4 Millionen im Juni.	Laut NPD ging die Zahl der Haushalte, die Musik erwerben, von 14,5 Millionen im April auf 12,7 Millionen im Mai und 10,4 Millionen im Juni zurück.
3.25	„Das ist meiner Meinung nach ein einfacher Fall und ganz ohne Verdienst, sowohl sachlich als auch rechtlich.“	„Dieser Fall ist völlig ohne Verdienst, sowohl sachlich als auch rechtlich“, spottete Richter Denny Chin.
2.25	Der Wetterdienst meldete maximale anhaltende Winde von fast 105 Meilen pro Stunde mit stärkeren Böen.	Maximal anhaltende Winde waren etwa 40 mph, mit stärkeren Böen.
4.0	Die WiFi Töpfchen sollten diesen Sommer auf Musikfestivals in Großbritannien enthüllt werden.	Das erste Portal-Töpfchen der Welt sollte bald auf Sommerfestivals in Großbritannien ausgerollt werden.
4.25	Männer, die Tee trinken, insbesondere grüner Tee, können ihr Risiko für Prostatakrebs stark reduzieren, hat eine wegweisende WA-Studie festgestellt.	Das Trinken von grünem Tee kann das Risiko, dass Männer an Prostatakrebs leiden, dramatisch reduzieren, eine Studie von australischen Forschern entdeckt hat.
4.0	Die Prognosen sagten, dass Warnungen für Kuba am späten Donnerstag steigen könnten.	Uhren oder Warnungen könnten später am Donnerstag für Ostkuba ausgegeben werden.
3.0	Schiiten machen 20 Prozent der Bevölkerung des Landes aus.	Sunniten machen 77 Prozent der pakistanischen Bevölkerung aus, Schiiten 20 Prozent.
3.4	Die CWA, die mehr als 2.300 Comcast-Mitarbeiter repräsentiert, nannte dies übermäßig, wenn ein typischer Gewerkschaftsangestellter etwa 27.000 Dollar pro Jahr macht.	Die Communications Workers Union, die mehr als 2.300 Comcast-Mitarbeiter repräsentiert, nannte das Exekutiv-Paket übermäßig, wenn ein typischer Gewerkschaftsangestellter etwa 27.000 Dollar jährlich macht.
3.8	Die Konsumentengruppe erwirtschaftete von Januar bis Juni 4,47 Milliarden US-Dollar Gewinn und 20 Milliarden US-Dollar Umsatz, 53% des Gewinns und des Umsatzes der Citigroup.	Sie erwirtschaftete 4,47 Milliarden US-Dollar Gewinn und 20 Milliarden US-Dollar Umsatz im ersten Halbjahr, 53 Prozent der Gesamtsummen der Citigroup.
4.0	GALLOWAY TOWNSHIP, N.J. Annika Sorenstam zog die Massen, Michelle Wie bekam die Werbung, aber Angela Stanford gewann ihren ersten LPGA-Sieg.	GALLOWAY TOWNSHIP, N.J. >> Annika Sorenstam und Michelle Wie zogen die Massen, aber Angela Stanford gewann ihren ersten LPGA-Sieg.
2.5	Die Flüge von British Airways in New York-to-London werden im Oktober enden.	British Airways plant, seine sieben Concordes Ende Oktober in den Ruhestand zu ziehen.
4.5	Die neue Politik verleiht den Noten, den Testergebnissen und dem Schullehrplan eines Schülers größtes Gewicht.	Akademische Leistungen — einschließlich Noten, Testergebnisse und High School Curriculum — werden höchste Priorität eingeräumt.
4.5	Die neue Version, W32/Sobig.c-MM, hatte laut Sicherheitsanalysten bereits am Montag einen Ausbruchsstatus auf hohem Niveau erreicht.	Sicherheitsanalysten sagten, dass die neue Version W32/Sobig.c-MM bereits am Montag einen Ausbruchsstatus auf hohem Niveau erreicht habe.
3.6	Die einzige andere Person, die am Sonntag nicht berücksichtigt worden war, war ein Mann aus Fort Worth, Texas.	Eine andere Person, ein Mann aus Fort Worth, Texas, wurde ebenfalls vermisst.
0.8	Der breitere Standard & Poor's 500 Index <.SPX> hat 11,91 Punkte oder 1,19 Prozent bei 986,60 aufgegeben.	Der technologisch geschnürte Nasdaq Composite Index .IXIC sank um 16,68 Punkte oder 1,01 Prozent auf 1.636,94.
4.091	Die Mitglieder der AFTRA stimmten dem Zusammenschluss mit 75,88% auf 24,12% zu.	Die AFTRA hingegen genehmigte die Fusion mit satten 75 Prozent.
2.25	Die Währung schwächte sich am Montag kurz auf 55,34/39, nicht weit von ihrem Rekordtief von 55,75.	Die Währung schwächte sich am Montagmorgen kurz ab, erholte sich aber auf den Handel um 55,25/29, wenig verändert gegenüber Freitag.
5.0	Während einige andere Teile Afrikas als Schauplatz für die Terrorgruppe genutzt wurden, war Malawi bisher kein Hauptschwerpunkt der Ermittlungen gegen al-Qaida gewesen.	Während einige andere Teile Afrikas als Al-Qaida-Inszenierungsplätze genutzt wurden, war Malawi bislang kein wesentlicher Schwerpunkt der Ermittlungen der Gruppe gewesen.
3.75	Am Sonntag wurde ein US-Soldat getötet und ein weiterer verletzt im Südirak, als eine Munitionskippe explodierte.	Am Sonntag wurde ein US-Soldat getötet und ein weiterer verletzt, als eine Munitionskippe, die sie bewachten, explodierte im Südirak.
3.667	„Ich bin wirklich aufgeregt, ein Cleveland Cavalier zu sein“, sagte James.	„Ich bin wirklich aufgeregt, nach Cleveland zu gehen“, sagte James ESPN.com.
2.667	Laut Strafverfolgungsbeamten war die verhaftete Person ein bekannter anspruchsvoller Hacker.	Laut Strafverfolgungsbeamten, die einzelnen entschlüsselten Passwörter auf dem Server.
3.333	Ohne Streitigkeiten reduzierten sich der Verlust von RIM noch weiter auf 1 Cent pro Aktie.	Ohne Patentstreitigkeiten, RIM Verlust für das Quartal betrug $700.000, oder 1 Cent pro Aktie.
3.0	Der breite Standard & Poor's 500 Index .SPX gewann 19,72 Punkte oder 1,98 Prozent auf 1.015,69.	Der Dow Jones Industrie-Durchschnitt .DJI stieg um 2,09 Prozent, während der Standard & Poor's 500 Index .SPX um 2,23 Prozent gesprungen ist.
3.444	Sie wird auch dazu beitragen, die Polizei der Königlichen Salomonen zu reformieren, das Gerichts- und Gefängnissystem zu stärken und wichtige Institutionen wie das Finanzministerium vor Einschüchterung zu schützen.	Die Interventionstruppe wird Waffen beschlagnahmen, die Polizei reformieren, die Gerichte und das Gefängnissystem stärken und wichtige Institutionen wie das Finanzministerium schützen.
3.8	Herr Alibek sagte: „Unsere Ergebnisse sind sehr ermutigend.	„Unsere Ergebnisse sind sehr ermutigend“, sagte George Mason Forscher Ken Alibek.
3.6	Eine Jury verurteilte Rapper C-Murder, auch bekannt als Corey Miller, des Mordes zweiten Grades am Dienstagabend in dem Schießtod eines 16-Jährigen in einem Jefferson Parish Nachtclub.	Rapper C-Murder wurde wegen Mordes zweiten Grades verurteilt, eines Verbrechens, das eine automatische lebenslange Haftstrafe trägt, beim Schießtod eines 16-Jährigen in einem Jefferson Parish Nachtclub.
5.0	Wells' andere Serien sind NBC ER und Third Watch.	Wells' andere Serien umfassen NBC „ER“ und „Third Watch“.
3.0	Dreiunddreißig der 42 Männer waren bis Mittwochabend verhaftet worden, sagte Daniel Bogden, US-Anwalt in Nevada.	Vierunddreißig der Männer wurden verhaftet und die anderen werden gesucht, sagte US-Staatsanwalt Daniel Bogden gestern.
3.4	Fünfmaliger Tour-de-France-Gewinner und Krebs-Überlebende Lance Armstrong hatte am Freitag in Denver einige Ratschläge für andere Krebs-Überlebende.	Der fünffache Tour-de-France-Gewinner Lance Armstrong ist heute in Denver zu einem Treffen über das Überleben von Krebs.
3.8	Sie überlebt ihn ebenso wie ihre vier Kinder — Söhne Anthony und Kelly, Töchter Linda Hope und Nora Somers — und vier Enkelkinder.	Die Hoffnung wird von seiner Frau überlebt, den Söhnen Anthony und Kelly, den Töchtern Linda und Nora Somers und vier Enkelkindern.
3.6	Polizei mit Pfefferspray verhaftete Montagabend 12 Personen bei einem Marsch und Kundgebung von etwa 400 Aktivisten gegen ein jährliches Schulungsseminar der Strafverfolgungsbehörde Intelligence Unit.	Die Polizei benutzte Pfefferspray und Gummigeschosse, um gestern Abend einen Marsch in der Innenstadt und Kundgebung von Aktivisten zu zerstreuen, die gegen ein jährliches Schulungsseminar der Polizei protestierten.
3.6	Die Abteilung ordnete 18,2 Prozent Reduktion für Allstate Texas Lloyds und 12 Prozent Reduktion für State Farm Lloyds.	Die Abteilung ordnete eine Reduzierung von 12 Prozent für State Farm Lloyds, den größten Versicherer des Staates, und eine 18,2 Prozent Reduktion für Allstate Texas Lloyds, den drittgrößten.
2.4	Colgate-Aktien schlossen Montag um $56,30 an der New Yorker Börse.	Colgate-Aktien sanken um 30 Cent bei 56$ im Morgenhandel an der New Yorker Börse.
2.4	Mehrere Schüsse klingelten in der Dunkelheit, aber nur ein Gator war um 23 Uhr getötet worden.	Mehrere Schüsse klingelten Mittwochabend, aber damals wurden keine Gators getötet.
0.889	Der breitere Standard & Poor's 500 Index <.SPX> lag bei 997,02 um 0,46 Punkte niedriger oder 0,05 Prozent.	Der technologisch geschnürte Nasdaq Composite Index .IXIC stieg um 7,42 Punkte oder 0,45 Prozent auf 1.653,44.
4.75	Die Republikaner hatten zugesagt, bis August ein Medicare-Drogenpaket abzuschließen, dann verlängert die Frist bis zum 17. Oktober, und sie arbeiten noch daran.	Die Republikaner hatten zugesagt, bis August ein Medicare-Drogenpaket abzuschließen und es dann bis zum 17. Oktober verlängert.
3.5	Der Index, der die Tätigkeit im Dienstleistungssektor misst, stieg im letzten Monat von 47,9 im März auf 50,7.	Der in Arizona ansässige ISM berichtete Montag, dass sein nicht verarbeitender Index auf 50,7 im letzten Monat stieg, von 47,9 im März.
5.0	Bush plant, sich am Mittwoch mit dem israelischen Premierminister Ariel Sharon und dem neuen palästinensischen Premierminister Mahmoud Abbas im jordanischen Hafen von Aqaba zu treffen.	Am Mittwoch nächster Woche wird Herr Bush den israelischen Premierminister Ariel Sharon und den neuen palästinensischen Führer Mahmoud Abbas in Aqaba (Jordanien) treffen.
3.6	„Im Gegensatz zu vielen Internetfirmen in der Frühphase wird angenommen, dass Google profitabel ist.	Der privat gehaltene Google wird angenommen, dass er profitabel ist.
3.0	„Es ist sicher anzunehmen, dass der Senat bereit ist, eine Form der Kappe passieren“, sagte König.	Es ist sicher anzunehmen, dass der Senat bereit ist, eine Form einer Kappe zu passieren... Das Niveau davon ist zu diskutieren.
3.8	Und auf die Frage, ob er Bedauern oder Schuld wegen des Angriffs fühlte, war seine Antwort ein unaufdringliches „Nein“.	Auf die Frage, ob er etwas Bedauern über den Angriff vom 12. Oktober empfand, war die Antwort ein unaufdringliches „Nein“.
3.0	Ein weiterer großer Gainer war Rambus Inc. (nasdaq: RMBS - Nachrichten - Leute), die 32 Prozent höher erschossen.	Rambus Inc. (nasdaq: RMBS - Nachrichten - Menschen) erschossen 38 Prozent, so dass es der größte Prozentsatz Gainer auf der Nasdaq.
1.8	Russ Britt ist der Los Angeles Bureau Chief für CBS.marketwatch.com.	Emily Church ist Londoner Bürochef von CBS.marketwatch.com.
4.8	„Wenn Sie diese Rechnung übergeben, wird Big Brother Sie beobachten“, sagte Rep. John Mabry, D-Waco.	„Wenn du diese Rechnung bekommst“, sagte Rep. John Mabry Jr., D-Waco, den Kollegen, „Big Brother wird dich beobachten.“
3.8	Douglas Robinson, Senior Vice President of Finance, wird zwischenzeitlich als Chief Financial Officer übernehmen.	Douglas Robinson, CA Senior Vice President, Finance, wird die Position in der Zwischenzeit besetzen.
4.0	Mehrere Staaten und die Bundesregierung haben später ähnliche oder strengere Verbote verabschiedet.	Nach Kaliforniens Führung verabschiedeten mehrere Staaten und die Bundesregierung ähnliche oder härtere Verbote.
4.6	Dennoch stellte er fest, dass Miami entscheiden muss, ob ACC-Mitgliedschaft für das nächste Schuljahr bis zum 30. Juni zu suchen, um die Big East Richtlinien einzuhalten.	Dennoch stellte er fest, dass Miami entscheiden muss, ob die A.C.C.-Mitgliedschaft bis zum 30. Juni zu beantragen, um die Big East Richtlinien einzuhalten.
4.8	Die Einnahmen für „The Hulk“ fielen deutlich unter denen der Marvel Comics-Adaption des letzten Monats, „X2: X-Men United“, die $85,6 Millionen in seinem Eröffnungswochenende.	Die Hulk hat letztes Monat Marvel Comics Adaption, X2: X-Men United, getragen, die $85,6 Millionen in seinem Eröffnungswochenende.
2.0	Die Aktien von Littleton, Colorado, EchoStar mit Sitz in Littleton stieg um 1,63 USD oder 5,3 Prozent auf 32,26 USD um 10:55 Uhr.	Am Montag sanken die Aktien von EchoStar (DISH: Nachrichten, Chart, Profil) um 1,40$ oder 4,4 Prozent auf 30,63$.
3.2	Die gültigen Unterschriften von 897.158 registrierten kalifornischen Wählern müssen bis zum 2. September gesammelt und an die Bezirkswahlbeamten gestellt werden.	Um eine Rückrufwahl von Davis zu erzwingen, müssen die gültigen Unterschriften von 897.158 registrierten kalifornischen Wählern an Wahlbeamte abgegeben werden.
2.2	Die Benchmark-10-Jahres-Note US10YT=RR verlor 11/32 im Preis und nahm seine Rendite von 3,17 Prozent am Montag auf 3,21 Prozent.	Weiter aus der Kurve, die Benchmark 10-Jahres-Note US10YT=RR Schuppen 18/32 im Preis, nahm seine Rendite auf 3,24 Prozent von 3,17 Prozent.
4.0	Das MDC rief den Streik auf, Herrn Mugabe zum Rücktritt oder zur Aushandlung einer Lösung der Krise in Simbabwe zu zwingen.	Das MDC rief den einwöchigen Protest auf, um Mugabe zu drängen, entweder zurückzutreten oder eine Lösung der Krise zu verhandeln, die das Land ergreift.
1.2	Der Umsatz stieg um 3,9 Prozent auf 1,63 Milliarden US-Dollar von 1,57 Milliarden US-Dollar.	Die McLean, Virginia-ansässige Firma sagte, dass der Zeitungsumsatz um 5 Prozent auf 1,46 Milliarden US-Dollar gestiegen ist.
4.0	Im Januar 2000 machten Notebooks weniger als 25 Prozent des Umsatzes aus.	Das vergleicht mit Januar 2000, wenn Laptops weniger als 25 Prozent des Verkaufsvolumens ausmachten, sagte NPD.
3.0	Argentinier Guillermo Coria und der Niederländer Martin Verkerk sind in der anderen Hälfte.	Das andere Halbfinale zwischen Guillermo Coria aus Argentinien und Martin Verkerk aus den Niederlanden ist ebenfalls überzeugend.
2.8	„Was kann ich dir sagen?“ Er erzählte einer Menschenmenge auf einem Friedhof mit tausend Grabsteinen, von denen viele die Gräber ganzer Familien markieren.	Mr. Powell erzählte einer Menschenmenge auf einem Friedhof mit tausend Grabsteinen, von denen viele die Gräber ganzer Familien markieren.
4.4	Sie hatte nur eine einzige Bedingung, dass das Buch erst zu ihrem Tod veröffentlicht wird.	Sie bestand jedoch darauf, dass es erst nach ihrem Tod veröffentlicht werde.
2.6	Die Ergebnisse werden in der Ausgabe vom 6. November der Zeitschrift Nature veröffentlicht.	Beide Studien werden am Donnerstag in Nature veröffentlicht, der britischen Wochenzeitschrift Science.
1.4	Das mittlere Haushaltseinkommen sank zwischen 2001 und 2002 um 1,1 Prozent auf 42.409 US-Dollar, nachdem die Inflation entfielen.	Die gleiche Umfrage ergab, dass das mittlere Haushaltseinkommen um 51$ stieg, wenn die Inflation entfielen, auf 43.057$.
3.2	US-amerikanische und europäische Staats- und Regierungschefs verpflichteten sich am Mittwoch, gemeinsam daran zu arbeiten, den Iran an der Entwicklung von Atomwaffen zu halten und nach Monaten bitterer Scharfe über den Irak eine Einheitsfront zu präsentieren.	Bush sagte, dass die Staats- und Regierungschefs der Europäischen Union bei einem jährlichen Washingtoner Gipfeltreffen auf die Notwendigkeit geeinigt haben, Iran von der Entwicklung von Atomwaffen abzuhalten.
